,International plan,Voice mail plan,Churn,Account length,Number vmail messages,Total day minutes,Total day calls,Total eve minutes,Total eve calls,Total night minutes,Total night calls,Total intl minutes,Total intl calls,Customer service calls
18,0,0,1,-0.5951602825003003,-0.591177629254842,-2.1608801964783786,-0.5652346445068209,-0.5937166639785426,1.0384191418611206,0.16398321050314354,-1.8595524769718412,-1.623980664290491,0.6346309007275976,2.6245713785372327
19,0,0,0,0.7428606642326184,-0.591177629254842,0.06370745540629934,0.5843666730848064,-2.4956181206170442,-0.052156465361759975,-0.3835190226077753,-1.139414231549315,-0.25833942323993986,5.973239305073699,-1.1881406061069686
20,0,0,0,0.793352020713106,-0.591177629254842,-1.8159399884332423,-0.7151826424535549,0.882707868855263,-1.3905901651352952,0.7036077136412439,0.7638082742102187,0.02916399592859748,-1.0080178390712031,-1.1881406061069686
21,0,0,0,1.8536705068033434,-0.591177629254842,-1.0190727698476858,-1.2150093022760016,1.5081785540796782,0.5922745752699422,0.9734199652102937,0.7638082742102187,1.8979362205240882,0.22396871577789748,1.099486584679552
22,0,1,0,-1.1000738473051752,2.271600961867437,0.6170874683129357,0.7343146710315404,-0.17804335592971565,0.5922745752699422,-0.36579413016893303,0.7638082742102187,-0.25833942323993986,-0.5973556541215028,-1.1881406061069686
23,0,0,0,-1.1758108820259066,-0.591177629254842,-0.8346127655454735,-1.3649573002227355,-0.8760607977475574,-0.0025848468516290433,-1.9531567196919575,-1.6537986925654051,1.610432801355551,-0.18669346917180268,1.099486584679552
24,0,0,0,-2.034163942194194,-0.591177629254842,0.19282945841784782,0.43441867513807236,1.1376018785078457,-0.7957307430137239,-0.3894273200873898,0.09510847488930148,-1.4083530999140883,0.6346309007275976,-1.1881406061069686
25,0,0,0,1.0458088031155435,-0.591177629254842,-1.7476897868414238,-0.26533864861335293,-1.2446767501682157,-1.8367347317264735,0.9694811002238845,2.4612769955633165,1.4307431643752153,0.6346309007275976,0.3369441877507119
26,0,0,0,-0.6456516389807878,-0.591177629254842,0.8587300739488335,0.2344880112090937,0.02587185179235062,0.3444164827192875,0.8847955030160801,-0.1106453095171346,0.02916399592859748,0.22396871577789748,-0.42559820917812835
27,0,0,0,1.8031791503228558,-0.591177629254842,0.5986414678827144,1.0342106669250084,-3.313239674656483,0.740989430800335,1.8123982073155156,-1.139414231549315,0.8557363260381412,2.277279640526398,1.099486584679552
28,0,0,1,-2.236129368116144,-0.591177629254842,1.292211084059032,0.8842626689782743,1.0238799357397708,0.9392759048408587,1.5544025507056936,-0.5221528783300068,0.5682329068696045,-0.5973556541215028,-0.42559820917812835
29,0,1,0,-1.1000738473051752,1.2439368522337986,-0.050657747261071966,-0.3153213145955976,-0.10157515303394073,-1.2418753096049024,0.24079107773812872,0.8152467203118278,-0.6895945519927452,-0.18669346917180268,-1.1881406061069686
30,0,1,0,-0.721388673701519,2.124791803348346,0.7462094713244842,-1.015078638347023,0.33566610967779753,0.09655839016863282,-0.9546544456371514,-1.499483354260578,1.610432801355551,0.6346309007275976,1.099486584679552
31,0,0,0,-0.5699146042600566,-0.591177629254842,-0.8991737670512477,-1.8148012940629374,0.4611523913529147,0.7905610493104659,0.5224199242664075,0.4037391514989556,-0.07864978625960418,0.22396871577789748,-0.42559820917812835
32,1,1,0,0.8943347336740809,1.8311734863101636,0.44922886439792276,0.2844706771913384,-0.2466686662207956,-0.052156465361759975,-1.9610344496647765,0.3523007053973466,0.10103985072073149,0.6346309007275976,1.099486584679552
33,0,0,0,1.2225285507972496,-0.591177629254842,-0.7220921629211242,-0.3153213145955976,1.4042602270674711,-0.3991577949326765,-0.25550591054946686,0.4037391514989556,0.3166674150971342,1.8666174555766981,-0.42559820917812835
34,0,0,0,-0.06500103945518156,-0.591177629254842,-0.9821807689872434,0.08454001326235971,-0.6544990816649275,-0.746159124503593,-0.2653530730154906,1.792577196242399,-0.29427735063600685,-1.0080178390712031,1.099486584679552
35,1,1,1,0.8690890554338372,2.4184101203865285,-0.11890794885289077,-0.7651653084357996,0.07292920742051985,0.3444164827192875,-1.5573007885578036,-1.139414231549315,1.574494873959484,4.330590565274899,-1.1881406061069686
36,0,0,0,-1.6807244468307816,-0.591177629254842,-1.0098497696325752,-0.9151133063825336,1.608175434789537,-0.10172808387189092,2.170834921078779,-1.139414231549315,-0.07864978625960418,-0.18669346917180268,0.3369441877507119
37,0,0,0,1.5002310114399309,-0.591177629254842,-1.7292437864112025,-1.165026636293757,-0.6839099289325333,0.4931313382496803,-0.4485102948835321,-0.41927598612678874,-0.3661532054281415,-0.18669346917180268,1.099486584679552
38,0,0,0,-0.923354099623469,-0.591177629254842,-0.4712265570701158,-1.6648532961162035,0.5023275775275631,0.8897042863307277,1.260957109218187,-0.7279066627364429,-2.414615067003968,-0.5973556541215028,-0.42559820917812835
39,0,1,0,-1.0495824908246878,1.4641505900124354,-1.0817891713104377,-0.1653733166488636,0.25135501417732764,-0.3991577949326765,-0.751802898837063,0.8152467203118278,-0.6177186972006112,0.22396871577789748,0.3369441877507119
40,0,0,0,1.0458088031155435,-0.591177629254842,0.1374914571271842,1.6340026587119443,-1.2858519363428635,-1.2914469281150334,0.8060182032878903,1.3810696274295269,-1.0130358985573495,0.22396871577789748,0.3369441877507119
41,0,1,0,-0.0902467176954253,1.1705322729742529,-0.8549033660187172,1.7339679906764336,0.33370538652662335,-2.084592824277128,-2.5735279550514525,-1.087975785447706,0.28072948770106715,-0.5973556541215028,-0.42559820917812835
42,0,0,0,-1.226302238506394,-0.591177629254842,0.22787685923526824,0.3844360091558277,1.3650457640439968,-0.2008713208921528,0.6996688486548346,-0.6764682166348338,-0.8692841889730812,0.22396871577789748,1.099486584679552
43,0,0,0,-1.024336812584444,-0.591177629254842,0.7572770715826168,-2.16467995593865,0.21410127430502696,0.740989430800335,0.9399396128258133,1.483946519632745,-1.2286634629337525,-0.5973556541215028,-0.42559820917812835
44,0,0,0,-0.11549239593566905,-0.591177629254842,-0.3568613544027445,0.8342800029960297,1.3199491315670013,-1.6384482576859498,0.5362059517188404,-1.6537986925654051,-0.3302152780320739,0.22396871577789748,0.3369441877507119
45,0,0,1,-0.3427035000978628,-0.591177629254842,-0.5265645583607794,-0.8651306404002889,0.3827234653059662,0.7905610493104659,0.05172555839047328,1.3810696274295269,-0.18646356844780584,-0.5973556541215028,2.6245713785372327
46,0,0,0,-0.4941775695393253,-0.591177629254842,-0.07463754782035975,-1.6648532961162035,0.9630975180533857,-0.746159124503593,1.357459301385219,-0.1106453095171346,-0.006773931467470169,-0.5973556541215028,-0.42559820917812835
47,0,0,0,1.0205631248752998,-0.591177629254842,-0.9711131687291106,-0.11539065066661894,-0.3956836257099977,-1.8863063502366044,-1.1909863448217208,1.432508073531136,-0.7974083341809469,-1.0080178390712031,-0.42559820917812835
48,0,1,1,0.5156495600704247,1.6109597485315268,0.34777586203170613,1.4340719947829657,-2.4485607649888754,-1.1427320725846406,-0.3953356175670042,-1.190852677650924,-1.5880427368944239,-0.5973556541215028,1.099486584679552
49,0,0,0,0.6166322730313997,-0.591177629254842,0.9177572753255416,0.13452267924460437,-0.4466624276405141,1.2862772344117752,-0.2358115856174194,-0.26496064782196166,0.6401087616617385,1.455955270626998,-0.42559820917812835
50,0,0,0,1.8536705068033434,-0.591177629254842,0.23156605932131227,-0.1653733166488636,-0.5937166639785426,-0.30001455791241466,-0.682872761574897,-2.3739369379879314,0.42448119728533584,-0.18669346917180268,-0.42559820917812835
51,0,1,0,0.3894211688692059,1.9045780655697093,1.6426850922332354,-0.8651306404002889,-0.43097664243112477,2.07942313057387,-0.6887810590545108,0.30086225929573757,0.49635705207746983,-0.5973556541215028,0.3369441877507119
52,0,1,0,1.2225285507972496,1.4641505900124354,0.02128165441679034,-0.4152866465600869,-0.24274721991844786,-1.7871631132163426,1.2648959742045962,-2.4253753840895405,0.8557363260381412,-0.5973556541215028,1.099486584679552
53,0,0,0,-1.5797417338698065,-0.591177629254842,-0.8917953668791596,-0.11539065066661894,-0.7309672845607025,-0.15129970238202184,-0.8325496310584575,0.30086225929573757,-0.7255324793888128,0.6346309007275976,0.3369441877507119
54,0,1,0,-1.5292503773893191,2.4184101203865285,-0.5800579596084211,-1.3149746342404909,-0.6015595565832376,-0.5974442689732002,0.25260767269735707,0.09510847488930148,-1.4442910273101552,0.22396871577789748,0.3369441877507119
55,1,0,0,-1.4535133426685878,-0.591177629254842,1.3272584848764524,0.2344880112090937,0.24743356787498041,0.1957016271888947,-0.8561828209769141,-1.7052371386670142,-0.3302152780320739,-0.18669346917180268,-1.1881406061069686
56,1,0,0,0.3136841341484747,-0.591177629254842,-1.0024713694604868,-0.36530398057784225,0.12194728619986267,0.9392759048408587,-1.4174710815402665,1.9983309806488352,-0.6895945519927452,1.455955270626998,-1.1881406061069686
57,0,0,0,0.6418779512716434,-0.591177629254842,0.5912630677106259,-1.5149052981694695,0.3278232170731025,-0.9940172170542477,-0.9408684181847184,-2.0653062613782773,-0.8692841889730812,-1.4186800240209032,-0.42559820917812835
58,0,0,1,1.2477742290374934,-0.591177629254842,-0.011921146357607527,0.03455734728011505,-0.6094024491879325,0.4931313382496803,-1.037370610351751,-0.007768417313916559,1.2869914547909471,-0.5973556541215028,1.8620289816083926
59,0,0,0,0.9448260901545684,-0.591177629254842,1.1483322807033067,-0.36530398057784225,-0.5819523250715004,-0.845302361523855,1.8517868571796106,0.19798536709251952,0.5682329068696045,1.0452930856772977,1.099486584679552
60,0,1,0,1.5507223679204185,2.7854330166842565,0.8365948734325682,-0.1653733166488636,-0.23490432731375344,-0.7957307430137239,1.050227832445279,-2.0138678152766682,0.6760466890578055,-1.0080178390712031,-1.1881406061069686
61,0,0,0,1.1720371943167622,-0.591177629254842,1.2737650836288108,-0.8651306404002889,-1.0054685257250224,-0.746159124503593,-0.5666762444758169,0.45517759760056464,-0.7974083341809469,-0.18669346917180268,1.099486584679552
62,0,0,0,-0.26696646537713153,-0.591177629254842,0.4400058641828122,2.283777316481125,0.5199740858881261,0.8401326678205968,-0.9625321756099705,0.24942381319412854,-1.048973825953417,-0.18669346917180268,-0.42559820917812835
63,0,0,0,-1.2767935949868816,-0.591177629254842,-0.41404395573643016,-0.5152519785245763,0.4533094987482203,-1.3905901651352952,-0.3913967525805944,0.5580544898037827,-1.4802289547062226,-1.0080178390712031,-0.42559820917812835
64,0,0,1,-0.4689318912990815,-0.591177629254842,2.227423305871248,0.43441867513807236,-0.37607639419826056,-0.0025848468516290433,1.355489868892015,-1.3966064620573602,0.5322949794735369,-0.18669346917180268,-1.1881406061069686
65,0,0,1,1.0963001595960309,-0.591177629254842,-2.175636996822556,0.8342800029960297,-2.4132677482677485,-0.746159124503593,-0.5568290820097931,-0.05920686341552558,-0.7255324793888128,1.0452930856772977,1.8620289816083926
66,0,0,0,-0.7718800301820066,-0.591177629254842,-0.1724013501005324,-0.11539065066661894,-0.8819429672010788,0.09655839016863282,0.5381753842120451,-1.2422911237525331,1.7182465835437526,-1.0080178390712031,-0.42559820917812835
67,0,0,0,1.0963001595960309,-0.591177629254842,0.3975800631933032,-0.06540798468437428,2.025809465989538,-1.2914469281150334,0.44758148952462695,0.9695620586166548,1.071363890414544,-1.0080178390712031,-0.42559820917812835
68,1,0,0,0.3894211688692059,-0.591177629254842,0.6613578693454667,0.18450534522684905,0.09057571578108338,-1.0435888355643788,1.5209221983212131,0.45517759760056464,0.8557363260381412,0.22396871577789748,1.099486584679552
69,0,1,0,-1.1505652037856628,1.2439368522337986,-0.25725295207954985,1.1341759988894977,-1.2564410890752578,-0.25044293940228374,-0.5036544046932652,-0.5221528783300068,0.28072948770106715,-1.0080178390712031,1.099486584679552
70,0,1,0,-0.7718800301820066,1.1705322729742529,1.2903664840160098,0.03455734728011505,1.1670127257754515,-0.10172808387189092,0.42197886711296506,-1.6537986925654051,-0.1505256410517382,-0.18669346917180268,-0.42559820917812835
71,0,0,1,0.13696438646676845,-0.591177629254842,0.5728170672804047,-0.21535598263110828,0.9611367949022115,-0.746159124503593,-0.19445350326011987,-0.6250297705332248,0.7838604712460072,-1.4186800240209032,0.3369441877507119
72,0,0,1,-0.16598375241615657,-0.591177629254842,-0.39928715539225296,0.2344880112090937,-0.8858644135034259,0.04698677165850189,-0.2299032881378055,-0.8307835549396608,-0.7974083341809469,0.22396871577789748,1.8620289816083926
73,0,0,0,0.2631927776679872,-0.591177629254842,0.6410672688722234,0.8842626689782743,0.16312247237451052,-1.1923036910947715,-0.37170242764854694,-0.1106453095171346,0.6401087616617385,-1.0080178390712031,-0.42559820917812835
74,0,1,0,-0.6708973172210315,1.9779826448292548,-0.4693819570270938,0.18450534522684905,-1.5054529292743193,-0.7957307430137239,0.016275773512787643,-2.2196215996831046,0.24479156030500016,1.8666174555766981,0.3369441877507119
75,0,0,1,0.6923693077521309,-0.591177629254842,1.076392879025444,1.234141330853987,0.9297652244834322,-0.3495861764225456,0.15019718305071053,-1.6537986925654051,1.3229293821870143,-0.18669346917180268,-0.42559820917812835
76,0,0,0,-0.4689318912990815,-0.591177629254842,-0.65753116141535,-1.9647492920096716,-0.10353587618511433,0.24527324569902562,-1.8054492827016018,-0.3163990939235707,0.3166674150971342,-1.0080178390712031,-0.42559820917812835
77,0,0,0,-0.519423247779569,-0.591177629254842,-1.0190727698476858,-0.015425318702129613,-0.5329342462921576,0.3444164827192875,1.0226557775404124,-1.9624293691750594,-0.8333462615770139,1.8666174555766981,-0.42559820917812835
78,0,0,0,-0.5699146042600566,-0.591177629254842,1.3530828854787622,-0.36530398057784225,-0.42705519612877696,0.5922745752699422,1.2333850543133198,0.24942381319412854,-0.25833942323993986,1.0452930856772977,1.099486584679552
79,0,0,0,-0.26696646537713153,-0.591177629254842,-0.008231946271563496,-1.4649226321872248,-0.1878469716855842,-0.9444455985441168,-1.4489820014315427,-0.47071443222839776,0.1369777781167985,1.0452930856772977,1.099486584679552
80,0,0,0,0.08647302998628094,-0.591177629254842,1.8234558964494025,0.2844706771913384,-2.3367995453719734,0.6418461937800731,-0.7498334663438584,1.8954540884456172,-0.1505256410517382,0.22396871577789748,-0.42559820917812835
81,0,0,0,-0.03975536121493781,-0.591177629254842,0.34408666194566156,-0.6651999764713102,0.1395937945604262,-1.1923036910947715,-0.2043006657261436,0.6609313820070007,-0.5458428424084772,-0.5973556541215028,1.8620289816083926
82,0,0,1,0.4904038818301809,-0.591177629254842,0.6004860679257364,1.534037326747455,0.18076898073507405,0.1957016271888947,-0.6710561666156686,-0.21352220172035263,-1.7677323738747597,0.22396871577789748,-0.42559820917812835
83,0,1,0,-0.06500103945518156,0.950318535195616,-0.3384153539725233,0.6843320050492957,1.019958489437423,-0.845302361523855,-0.8089164411400007,-0.41927598612678874,-2.0911737204393637,1.455955270626998,1.8620289816083926
84,0,0,0,0.8690890554338372,-0.591177629254842,-0.5136523580596248,-0.9151133063825336,-1.5917247479259626,0.24527324569902562,-0.41896880748546095,-0.007768417313916559,0.10103985072073149,0.6346309007275976,-1.1881406061069686
85,0,0,0,0.5408952383106684,-0.591177629254842,-0.1668675499714658,-0.3153213145955976,-0.5192091842339418,0.4435597197395494,0.9320618828529942,-1.293729569854142,0.38854326988926885,-1.0080178390712031,-0.42559820917812835
86,0,0,0,-0.1407380741759128,-0.591177629254842,1.080082079111488,-1.7648186280806928,-0.2545115588254906,-0.10172808387189092,-0.22202555816498643,0.7638082742102187,0.5682329068696045,-0.18669346917180268,1.8620289816083926
87,0,1,0,-0.1912294306564003,0.950318535195616,-1.1371271726011014,1.534037326747455,-0.6995957141419232,0.740989430800335,0.3097212150002948,-0.7279066627364429,-0.1505256410517382,-0.5973556541215028,-0.42559820917812835
88,0,0,0,1.4244939767191998,-0.591177629254842,0.9269802755406523,-0.5152519785245763,-1.0250757572367595,1.0384191418611206,0.7902627433422528,0.4037391514989556,-0.22240149584387287,1.0452930856772977,1.099486584679552
89,0,0,0,0.4904038818301809,-0.591177629254842,-0.2683205523376825,-0.015425318702129613,2.2944285377003366,-0.845302361523855,-1.616383763353946,-0.7279066627364429,-0.6895945519927452,1.455955270626998,-0.42559820917812835
90,0,0,0,0.06122735174603719,-0.591177629254842,0.10059945626674176,0.8342800029960297,0.4533094987482203,-0.30001455791241466,0.42394829960617025,-0.47071443222839776,0.8557363260381412,-1.0080178390712031,0.3369441877507119
91,0,0,0,-0.06500103945518156,-0.591177629254842,-0.3421045540585673,0.8342800029960297,-0.18196480223206285,0.6418461937800731,0.5204504917732024,0.6609313820070007,0.6760466890578055,-0.18669346917180268,1.8620289816083926
92,0,0,0,0.6166322730313997,-0.591177629254842,-0.9748023688151548,0.3844360091558277,0.1141043935951677,-0.4983010319529384,0.9163064229073565,0.7123698281086097,1.1073018178106115,1.0452930856772977,-0.42559820917812835
93,1,1,1,-1.630233090350294,2.491814699646074,0.3182622613433523,-0.5652346445068209,1.0728980145191136,1.0879907603712515,-1.2402221571518395,1.329631181327918,3.5151429533471092,0.6346309007275976,-1.1881406061069686
94,0,0,0,-0.923354099623469,-0.591177629254842,-0.3125909533702135,-0.8651306404002889,-0.938803938585116,0.4435597197395494,-2.831523611661274,1.123877396921482,1.4307431643752153,-0.5973556541215028,-0.42559820917812835
95,0,0,1,-0.6708973172210315,-0.591177629254842,1.89908449821331,0.6843320050492957,0.38664491160831393,-2.5803090093784378,-0.6159120568059354,0.7638082742102187,-0.29427735063600685,-0.18669346917180268,-0.42559820917812835
96,0,1,0,0.2884384559082309,2.0513872240888005,-1.2146003744080307,0.8342800029960297,-0.8368463347240831,-0.8948739800339859,-0.46623518732237496,0.9181236125150458,-0.07864978625960418,-0.5973556541215028,0.3369441877507119
97,0,0,0,-1.3777763079478564,-0.591177629254842,0.5654386671083161,-0.4152866465600869,0.5317384247951689,-1.1427320725846406,-0.023112876351307262,0.8152467203118278,1.0354259630184768,1.0452930856772977,-0.42559820917812835
98,0,1,0,-1.5040046991490752,1.0237231144551617,0.6318442686571129,0.08454001326235971,-1.1446798694583558,-0.6965875059934621,-1.163414289916855,1.175315843023091,-1.0849117533494839,-0.5973556541215028,-1.1881406061069686
99,0,0,0,0.5156495600704247,-0.591177629254842,0.20574165871900246,0.13452267924460437,-0.3270583154189177,0.8401326678205968,0.38455964974207535,0.1465469209909105,-0.1505256410517382,-0.18669346917180268,1.099486584679552
100,0,0,0,2.3333383933679746,-0.591177629254842,-0.15948914979937723,1.1841586648717424,-1.3309485688198586,-0.25044293940228374,-1.740458010425845,-0.5735913244316158,0.49635705207746983,-0.5973556541215028,-0.42559820917812835
101,0,0,0,0.7428606642326184,-0.591177629254842,-0.4675373569840718,0.934245334960519,-1.7642683852292493,-0.10172808387189092,0.5145421942935884,0.8666851664134367,-0.3661532054281415,0.22396871577789748,0.3369441877507119
102,0,0,0,-0.3931948565783503,-0.591177629254842,0.40311386332236976,-2.4145932858498735,0.5729136109698166,0.1957016271888947,1.0088697500879793,0.30086225929573757,0.6401087616617385,-0.5973556541215028,-0.42559820917812835
103,0,0,1,1.5507223679204185,-0.591177629254842,-2.0077783929075426,0.3844360091558277,-0.8368463347240831,-0.6470158874833312,-0.9152657957730566,-0.9336604471428789,-0.40209113282420855,-0.5973556541215028,1.8620289816083926
104,0,1,1,-0.9990911343442003,1.39074601075289,0.1467144573422948,1.1841586648717424,-1.050565158202018,0.14613000867876375,0.4810618419091074,1.483946519632745,-1.372415172518021,0.6346309007275976,1.8620289816083926
105,0,0,0,-0.21647510889664406,-0.591177629254842,-1.6204123838728972,-0.5152519785245763,-0.12706455399919922,1.1375623788813825,-0.5174404321456982,-0.7279066627364429,-0.3661532054281415,-0.18669346917180268,0.3369441877507119
106,0,1,0,0.7681063424728621,2.0513872240888005,0.639222668829201,0.7343146710315404,-0.7544959623747874,0.8401326678205968,1.249140514258958,0.09510847488930148,-0.25833942323993986,-0.18669346917180268,1.099486584679552
107,0,0,0,-0.26696646537713153,-0.591177629254842,-0.6280175607269961,-0.4152866465600869,0.3435090022824919,0.691417812290204,-1.0708509627362315,1.175315843023091,0.24479156030500016,-1.0080178390712031,1.099486584679552
108,0,0,0,-0.5699146042600566,-0.591177629254842,0.9491154760569175,0.7343146710315404,0.5925208424815538,1.9802798935536083,1.1841492419832012,1.0210005047182638,-0.25833942323993986,-0.5973556541215028,-0.42559820917812835
109,0,0,0,-0.4689318912990815,-0.591177629254842,0.3828232628491265,-0.21535598263110828,0.019989682338829258,0.09655839016863282,0.09505307324097745,-2.0653062613782773,-1.1208496807455512,-1.4186800240209032,1.8620289816083926
110,0,0,0,1.5759680461606622,-0.591177629254842,0.3219514614293963,0.43441867513807236,0.04743980645526135,1.385420471432037,0.10096137072059191,-1.036537339346097,-0.40209113282420855,2.277279640526398,-0.42559820917812835
111,1,0,0,-0.2417207871368878,-0.591177629254842,-0.9157751674384469,0.5843666730848064,-0.5270520768386362,-0.845302361523855,0.9044898279481276,1.5353849657343541,0.3526053424932012,-0.5973556541215028,1.099486584679552
112,0,1,0,-0.6456516389807878,0.950318535195616,-0.06910374769129318,-0.1653733166488636,0.33958755598014473,0.29484486420915657,0.7134548761072675,1.7411387501407902,-1.7677323738747597,-0.18669346917180268,2.6245713785372327
113,0,0,0,-0.2417207871368878,-0.591177629254842,0.4344720640537456,0.2844706771913384,0.19449404279328983,0.6418461937800731,-0.1117373385455208,1.483946519632745,0.6401087616617385,-0.5973556541215028,1.099486584679552
114,0,1,0,0.6671236295118872,2.0513872240888005,0.06739665549234337,0.8342800029960297,-1.4387883421344132,-1.1923036910947715,1.221568459354092,-1.499483354260578,0.3526053424932012,1.455955270626998,-0.42559820917812835
115,0,1,0,0.3136841341484747,1.0971276937147072,0.469519464871166,0.03455734728011505,-0.9446861080386374,-1.9854495872568665,-0.8404273610312766,-2.1167447074798864,-0.006773931467470169,0.22396871577789748,0.3369441877507119
116,0,0,0,0.23794709942774345,-0.591177629254842,-0.5726795594363325,0.7343146710315404,1.4944534920214612,-0.7957307430137239,-0.1511259884096157,0.6094929359053917,0.7838604712460072,-0.5973556541215028,-0.42559820917812835
117,0,1,0,0.4904038818301809,2.271600961867437,0.3828232628491265,-1.6148706301339588,0.3964485273641825,-0.15129970238202184,1.0344723724996412,0.8152467203118278,0.10103985072073149,-0.18669346917180268,-1.1881406061069686
118,0,1,0,1.4244939767191998,1.4641505900124354,0.24078905953642288,0.33445334317358305,-0.09177153727807216,-1.2914469281150334,-1.8034798502083969,1.9983309806488352,-1.2286634629337525,0.22396871577789748,1.099486584679552
119,0,0,0,0.06122735174603719,-0.591177629254842,1.2350284827253464,-2.664506615761097,-0.09177153727807216,-0.7957307430137239,-0.01523514637848817,-0.21352220172035263,0.5322949794735369,-0.18669346917180268,-0.42559820917812835
120,1,0,1,0.4146668471094497,-0.591177629254842,-0.22958395143421803,-0.7151826424535549,-0.44470170448934054,-0.6470158874833312,0.9478173427986324,1.638261857937572,1.3948052369791482,1.0452930856772977,0.3369441877507119
121,0,0,0,0.995317446635056,-0.591177629254842,0.9657168764441167,0.03455734728011505,-0.7858675327935667,-0.30001455791241466,-1.7896938227559636,-0.1106453095171346,1.466681091771283,0.6346309007275976,1.099486584679552
122,1,0,0,-0.4436862130588378,-0.591177629254842,1.6961784934808766,-0.6651999764713102,0.3160588781660604,1.2862772344117752,-1.578964545983056,0.24942381319412854,0.5322949794735369,-0.18669346917180268,-0.42559820917812835
123,0,1,0,1.1215458378362746,2.56521927890562,1.4416236875438238,-0.1653733166488636,-0.7466530697700925,-0.25044293940228374,1.6863545277504113,-0.7279066627364429,0.3166674150971342,-0.18669346917180268,0.3369441877507119
